circle,division,subdivision,section,area,catdesc,catcode,totservices,billdservices,units,load,units_per_service,service_utilization_ratio,avg_load_per_service,load_efficiency
SURYAPET,SURYAPET,SURYAPET RURAL,ATMAKUR (S),KARRONI THANDA(KANDAGATLA),NON-DOMESTIC AND COMMERCIAL,2,1,1.0,98,0.24,98.0,1.0,0.24,408.33333333333337
SURYAPET,SURYAPET,SURYAPET RURAL,ATMAKUR (S),KASHIGUDEM SUBSTATION,NON-DOMESTIC AND COMMERCIAL,2,13,13.0,1166,10.17,89.6923076923077,1.0,0.7823076923076923,114.65093411996067
SURYAPET,SURYAPET,SURYAPET RURAL,PEMPAHAD,POTLAPHAD,NON-DOMESTIC AND COMMERCIAL,2,25,24.0,713,34.32,28.52,0.96,1.3728,20.775058275058274
SURYAPET,SURYAPET,SURYAPET RURAL,PEMPAHAD,RANGAI GUDEM,NON-DOMESTIC AND COMMERCIAL,2,4,4.0,79,5.0,19.75,1.0,1.25,15.8
SURYAPET,SURYAPET,SURYAPET RURAL,PEMPAHAD,S.R. PALEM,NON-DOMESTIC AND COMMERCIAL,2,30,27.0,1184,37.59,39.46666666666667,0.9,1.2530000000000001,31.49773876030859
SURYAPET,SURYAPET,SURYAPET RURAL,PEMPAHAD,S.R.PALAM,NON-DOMESTIC AND COMMERCIAL,2,3,2.0,1333,27.0,444.3333333333333,0.6666666666666666,9.0,49.370370370370374
SURYAPET,SURYAPET,SURYAPET RURAL,PEMPAHAD,THENGELLA GUDEM,NON-DOMESTIC AND COMMERCIAL,2,9,8.0,249,9.48,27.666666666666668,0.8888888888888888,1.0533333333333335,26.265822784810126
SURYAPET,HUZURNAGAR,KODAD,KODAD - TOWN,RAMMURTHY NAGAR,NON-DOMESTIC AND COMMERCIAL,2,377,364.0,63277,754.44,167.84350132625994,0.9655172413793104,2.001167108753316,83.8728063199194
SURYAPET,HUZURNAGAR,KODAD,KODAD - TOWN,S J PETA,NON-DOMESTIC AND COMMERCIAL,2,222,202.0,23762,448.09,107.03603603603604,0.9099099099099099,2.0184234234234233,53.02952531857439
SURYAPET,HUZURNAGAR,KODAD,KODAD - TOWN,SREE RANGAPURAM,NON-DOMESTIC AND COMMERCIAL,2,141,125.0,44469,462.35,315.3829787234043,0.8865248226950354,3.2790780141843974,96.18038282686277
SURYAPET,HUZURNAGAR,KODAD,KODAD - TOWN,SREEMANNARAYANA COLONY,NON-DOMESTIC AND COMMERCIAL,2,372,349.0,72007,1132.71,193.56720430107526,0.9381720430107527,3.0449193548387097,63.57055203891552
SURYAPET,HUZURNAGAR,KODAD,KODAD - TOWN,SRINIVAS NAGAR,NON-DOMESTIC AND COMMERCIAL,2,565,537.0,149803,2048.27,265.1380530973451,0.9504424778761061,3.6252566371681416,73.1363540939427
SURYAPET,HUZURNAGAR,MUNAGALA,MUNAGALA,TURKAGUDEM,NON-DOMESTIC AND COMMERCIAL,2,18,13.0,560,21.21,31.11111111111111,0.7222222222222222,1.1783333333333335,26.402640264026402
SURYAPET,HUZURNAGAR,MUNAGALA,MUNAGALA,VENKATRAMPURAM,NON-DOMESTIC AND COMMERCIAL,2,11,9.0,810,21.65,73.63636363636364,0.8181818181818182,1.968181818181818,37.413394919168596
SURYAPET,HUZURNAGAR,MUNAGALA,MUNAGALA,UNKNOWN,NON-DOMESTIC AND COMMERCIAL,2,1,1.0,1701,5.0,1701.0,1.0,5.0,340.2
SURYAPET,HUZURNAGAR,MUNAGALA,NADIGUDEM,B V PURAM,NON-DOMESTIC AND COMMERCIAL,2,31,24.0,954,50.46,30.774193548387096,0.7741935483870968,1.627741935483871,18.90606420927467
SURYAPET,HUZURNAGAR,MUNAGALA,NADIGUDEM,EKLASKAM PETA,NON-DOMESTIC AND COMMERCIAL,2,20,16.0,3589,37.76,179.45,0.8,1.888,95.04766949152543
SURYAPET,HUZURNAGAR,MUNAGALA,NADIGUDEM,K P GUDEM,NON-DOMESTIC AND COMMERCIAL,2,15,13.0,885,19.39,59.0,0.8666666666666667,1.2926666666666666,45.64208354822073
SURYAPET,HUZURNAGAR,MUNAGALA,NADIGUDEM,K R PURAM,NON-DOMESTIC AND COMMERCIAL,2,42,35.0,2421,61.95,57.642857142857146,0.8333333333333334,1.475,39.07990314769975
VIKARABAD,TANDUR,KODANGAL,DOULATABAD,ANTHWAR,NON-DOMESTIC AND COMMERCIAL,2,15,12.0,430,13.76,28.666666666666668,0.8,0.9173333333333333,31.25
VIKARABAD,TANDUR,KODANGAL,DOULATABAD,BALAMPET,NON-DOMESTIC AND COMMERCIAL,2,89,79.0,6425,94.7,72.19101123595506,0.8876404494382022,1.0640449438202249,67.84582893347412
VIKARABAD,TANDUR,KODANGAL,DOULATABAD,BANDI WADA,NON-DOMESTIC AND COMMERCIAL,2,1,1.0,0,1.0,0.0,1.0,1.0,0.0
VIKARABAD,TANDUR,KODANGAL,DOULATABAD,BICHAL,NON-DOMESTIC AND COMMERCIAL,2,20,18.0,1120,23.62,56.0,0.9,1.181,47.417442845046565
VIKARABAD,TANDUR,KODANGAL,DOULATABAD,CHALLAPUR,NON-DOMESTIC AND COMMERCIAL,2,17,17.0,658,19.24,38.705882352941174,1.0,1.1317647058823528,34.1995841995842
VIKARABAD,TANDUR,KODANGAL,DOULATABAD,CHANDRAKAL,NON-DOMESTIC AND COMMERCIAL,2,33,27.0,4957,68.57,150.21212121212122,0.8181818181818182,2.0778787878787877,72.2910893976958
VIKARABAD,TANDUR,TANDUR,BASHEERABAD,BAHADUR PUR,NON-DOMESTIC AND COMMERCIAL,2,1,1.0,0,0.18,0.0,1.0,0.18,0.0
VIKARABAD,TANDUR,TANDUR,BASHEERABAD,BASHIRABAD,NON-DOMESTIC AND COMMERCIAL,2,386,317.0,35208,492.3,91.21243523316062,0.8212435233160622,1.2753886010362694,71.51736745886654
VIKARABAD,TANDUR,TANDUR,BASHEERABAD,DAMARCHED,NON-DOMESTIC AND COMMERCIAL,2,16,14.0,4593,35.43,287.0625,0.875,2.214375,129.6359017781541
VIKARABAD,TANDUR,TANDUR,BASHEERABAD,EKMAI,NON-DOMESTIC AND COMMERCIAL,2,27,24.0,5399,37.29,199.96296296296296,0.8888888888888888,1.3811111111111112,144.78412443014213
VIKARABAD,TANDUR,TANDUR,BASHEERABAD,GANGWAR,NON-DOMESTIC AND COMMERCIAL,2,1,1.0,19,3.0,19.0,1.0,3.0,6.333333333333333
VIKARABAD,TANDUR,TANDUR,BASHEERABAD,GOTIKA KALAN,NON-DOMESTIC AND COMMERCIAL,2,3,3.0,94,3.0,31.333333333333332,1.0,1.0,31.333333333333332
VIKARABAD,TANDUR,TANDUR,TANDUR-RURAL,ELAMA KANNA,NON-DOMESTIC AND COMMERCIAL,2,14,13.0,301,22.0,21.5,0.9285714285714286,1.5714285714285714,13.681818181818182
VIKARABAD,TANDUR,TANDUR,TANDUR-RURAL,GINGURTHY,NON-DOMESTIC AND COMMERCIAL,2,44,38.0,9076,70.3,206.27272727272728,0.8636363636363636,1.5977272727272727,129.10384068278805
VIKARABAD,TANDUR,TANDUR,TANDUR-RURAL,GONOOR,NON-DOMESTIC AND COMMERCIAL,2,12,8.0,812,14.52,67.66666666666667,0.6666666666666666,1.21,55.92286501377411
VIKARABAD,TANDUR,TANDUR,TANDUR-RURAL,GOPAM PALLY,NON-DOMESTIC AND COMMERCIAL,2,25,18.0,3220,72.24,128.8,0.72,2.8895999999999997,44.57364341085272
VIKARABAD,TANDUR,TANDUR,TANDUR-RURAL,GOUTHAPUR,NON-DOMESTIC AND COMMERCIAL,2,257,232.0,20446,382.74,79.55642023346303,0.9027237354085603,1.4892607003891052,53.42007629199979
VIKARABAD,VIKARABAD,PARGI,PARGI,NAZEERABAD,NON-DOMESTIC AND COMMERCIAL,2,16,9.0,3622,36.08,226.375,0.5625,2.255,100.3880266075388
VIKARABAD,VIKARABAD,PARGI,PARGI,NIZAMATH NAGAR,NON-DOMESTIC AND COMMERCIAL,2,5,5.0,515,10.0,103.0,1.0,2.0,51.5
VIKARABAD,VIKARABAD,PARGI,PARGI,PARGI,NON-DOMESTIC AND COMMERCIAL,2,1573,1226.0,131423,2520.03,83.54926891290528,0.7794024157660522,1.6020534011443104,52.1513632774213
VIKARABAD,VIKARABAD,PARGI,PARGI,PARGI HV,NON-DOMESTIC AND COMMERCIAL,2,104,104.0,123190,1526.74,1184.5192307692307,1.0,14.680192307692307,80.68826388252093
VIKARABAD,VIKARABAD,PARGI,PARGI,PETA MADHARAM,NON-DOMESTIC AND COMMERCIAL,2,9,7.0,173,8.12,19.22222222222222,0.7777777777777778,0.9022222222222221,21.305418719211826
VIKARABAD,VIKARABAD,PARGI,PARGI,POLKAM PALLY,NON-DOMESTIC AND COMMERCIAL,2,5,5.0,314,10.6,62.8,1.0,2.12,29.622641509433965
VIKARABAD,VIKARABAD,VIKARABAD,DHARUR,RAJA PUR,NON-DOMESTIC AND COMMERCIAL,2,7,7.0,1934,26.0,276.2857142857143,1.0,3.7142857142857144,74.38461538461539
VIKARABAD,VIKARABAD,VIKARABAD,DHARUR,RALLA CHITTAM PALLY,NON-DOMESTIC AND COMMERCIAL,2,15,13.0,504,35.08,33.6,0.8666666666666667,2.3386666666666667,14.367160775370582
VIKARABAD,VIKARABAD,VIKARABAD,DHARUR,RAMPUR THANDA,NON-DOMESTIC AND COMMERCIAL,2,1,1.0,210,2.0,210.0,1.0,2.0,105.0
VIKARABAD,VIKARABAD,VIKARABAD,DHARUR,RUDHRAARAM,NON-DOMESTIC AND COMMERCIAL,2,13,11.0,1932,42.72,148.6153846153846,0.8461538461538461,3.286153846153846,45.2247191011236
VIKARABAD,VIKARABAD,VIKARABAD,DHARUR,SARPAN PALLY,NON-DOMESTIC AND COMMERCIAL,2,13,10.0,535,15.28,41.15384615384615,0.7692307692307693,1.1753846153846153,35.01308900523561
VIKARABAD,VIKARABAD,VIKARABAD,DHARUR,STATION DHARUR,NON-DOMESTIC AND COMMERCIAL,2,10,10.0,1008,15.4,100.8,1.0,1.54,65.45454545454545
VIKARABAD,VIKARABAD,VIKARABAD,VIKARABAD,CINEMAX OPPOSITE,NON-DOMESTIC AND COMMERCIAL,2,54,47.0,4866,71.14,90.11111111111111,0.8703703703703703,1.3174074074074074,68.4003373629463
VIKARABAD,VIKARABAD,VIKARABAD,VIKARABAD,COURT OPPOSITE,NON-DOMESTIC AND COMMERCIAL,2,83,74.0,15706,236.94,189.2289156626506,0.891566265060241,2.854698795180723,66.28682366843927
VIKARABAD,VIKARABAD,VIKARABAD,VIKARABAD,DACHARAM,NON-DOMESTIC AND COMMERCIAL,2,11,11.0,271,10.24,24.636363636363637,1.0,0.9309090909090909,26.46484375
VIKARABAD,VIKARABAD,VIKARABAD,VIKARABAD,DHANNAARAM,NON-DOMESTIC AND COMMERCIAL,2,33,29.0,5806,79.5,175.93939393939394,0.8787878787878788,2.409090909090909,73.03144654088051
VIKARABAD,VIKARABAD,VIKARABAD,VIKARABAD,ENNEPALLY,NON-DOMESTIC AND COMMERCIAL,2,694,636.0,127823,1852.96,184.1829971181556,0.9164265129682997,2.669971181556196,68.98314048873154
VIKARABAD,VIKARABAD,VIKARABAD,VIKARABAD,ERRAVALLY,NON-DOMESTIC AND COMMERCIAL,2,7,6.0,1204,85.0,172.0,0.8571428571428571,12.142857142857142,14.16470588235294
VIKARABAD,TANDUR,KODANGAL,DOULATABAD,DESAIPALLY,NON-DOMESTIC AND COMMERCIAL,2,3,2.0,215,2.24,71.66666666666667,0.6666666666666666,0.7466666666666667,95.98214285714285
VIKARABAD,TANDUR,KODANGAL,DOULATABAD,DEVAR FASALWADA,NON-DOMESTIC AND COMMERCIAL,2,54,49.0,4424,69.01,81.92592592592592,0.9074074074074074,1.277962962962963,64.10665120996957
VIKARABAD,TANDUR,KODANGAL,DOULATABAD,DOULATABAD,NON-DOMESTIC AND COMMERCIAL,2,279,237.0,26199,428.63,93.90322580645162,0.8494623655913979,1.5363082437275986,61.12264657163521
VIKARABAD,TANDUR,KODANGAL,DOULATABAD,EERLAPALLY,NON-DOMESTIC AND COMMERCIAL,2,21,18.0,5128,35.38,244.1904761904762,0.8571428571428571,1.684761904761905,144.94064443188242
VIKARABAD,TANDUR,KODANGAL,DOULATABAD,GOKUL FASALWADA,NON-DOMESTIC AND COMMERCIAL,2,87,77.0,12723,116.5,146.24137931034483,0.8850574712643678,1.339080459770115,109.21030042918454
VIKARABAD,TANDUR,TANDUR,BASHEERABAD,GOTIKA KHURD,NON-DOMESTIC AND COMMERCIAL,2,22,18.0,2684,28.36,122.0,0.8181818181818182,1.289090909090909,94.64033850493654
VIKARABAD,TANDUR,TANDUR,BASHEERABAD,INDERCHED,NON-DOMESTIC AND COMMERCIAL,2,3,1.0,43,2.0,14.333333333333334,0.3333333333333333,0.6666666666666666,21.5
VIKARABAD,TANDUR,TANDUR,BASHEERABAD,ISLAMPUR,NON-DOMESTIC AND COMMERCIAL,2,1,1.0,0,2.0,0.0,1.0,2.0,0.0
VIKARABAD,TANDUR,TANDUR,BASHEERABAD,JALAL PUR,NON-DOMESTIC AND COMMERCIAL,2,20,19.0,474,19.39,23.7,0.95,0.9695,24.44559051057246
VIKARABAD,TANDUR,TANDUR,BASHEERABAD,JEEVANGI,NON-DOMESTIC AND COMMERCIAL,2,32,25.0,4399,45.77,137.46875,0.78125,1.4303125,96.11098973126501
VIKARABAD,TANDUR,TANDUR,TANDUR-RURAL,GUNTA BAS PALLY,NON-DOMESTIC AND COMMERCIAL,2,1,0.0,0,1.0,0.0,0.0,1.0,0.0
VIKARABAD,TANDUR,TANDUR,TANDUR-RURAL,INELLY,NON-DOMESTIC AND COMMERCIAL,2,17,11.0,377,18.64,22.176470588235293,0.6470588235294118,1.096470588235294,20.225321888412015
VIKARABAD,TANDUR,TANDUR,TANDUR-RURAL,KARAN KOTE,NON-DOMESTIC AND COMMERCIAL,2,208,157.0,15522,227.13,74.625,0.7548076923076923,1.0919711538461538,68.33971734249108
VIKARABAD,TANDUR,TANDUR,TANDUR-RURAL,KHANJAPUR,NON-DOMESTIC AND COMMERCIAL,2,5,4.0,64,4.42,12.8,0.8,0.884,14.479638009049774
VIKARABAD,TANDUR,TANDUR,TANDUR-RURAL,KONAPUR,NON-DOMESTIC AND COMMERCIAL,2,5,4.0,140,6.2,28.0,0.8,1.24,22.58064516129032
VIKARABAD,TANDUR,TANDUR,TANDUR-RURAL,KOTBAS PALLY,NON-DOMESTIC AND COMMERCIAL,2,41,32.0,3834,71.2,93.51219512195122,0.7804878048780488,1.7365853658536585,53.84831460674157
VIKARABAD,TANDUR,TANDUR,TANDUR-RURAL,KOTHLAPUR,NON-DOMESTIC AND COMMERCIAL,2,1,1.0,146,5.0,146.0,1.0,5.0,29.2
VIKARABAD,VIKARABAD,PARGI,PARGI,RAGHAVAPUR,NON-DOMESTIC AND COMMERCIAL,2,79,73.0,10312,144.63,130.53164556962025,0.9240506329113924,1.830759493670886,71.29917721081381
VIKARABAD,VIKARABAD,PARGI,PARGI,RAM REDDY PALLY,NON-DOMESTIC AND COMMERCIAL,2,1,1.0,0,1.0,0.0,1.0,1.0,0.0
VIKARABAD,VIKARABAD,PARGI,PARGI,RANGAM PALLY,NON-DOMESTIC AND COMMERCIAL,2,27,19.0,4361,60.72,161.5185185185185,0.7037037037037037,2.2488888888888887,71.82147562582345
VIKARABAD,VIKARABAD,PARGI,PARGI,RANGAPUR,NON-DOMESTIC AND COMMERCIAL,2,73,64.0,9875,107.4,135.27397260273972,0.8767123287671232,1.4712328767123288,91.94599627560521
VIKARABAD,VIKARABAD,PARGI,PARGI,RAPOLE,NON-DOMESTIC AND COMMERCIAL,2,56,45.0,6482,99.57,115.75,0.8035714285714286,1.7780357142857142,65.09992969770012
VIKARABAD,VIKARABAD,PARGI,PARGI,RAWAL PALLY,NON-DOMESTIC AND COMMERCIAL,2,6,6.0,-123,6.0,-20.5,1.0,1.0,-20.5
VIKARABAD,VIKARABAD,PARGI,PARGI,ROOP KHAN PET,NON-DOMESTIC AND COMMERCIAL,2,32,25.0,9758,51.77,304.9375,0.78125,1.6178125,188.48754104693836
VIKARABAD,VIKARABAD,VIKARABAD,DHARUR,THERI GOPLA,NON-DOMESTIC AND COMMERCIAL,2,25,20.0,6870,88.42,274.8,0.8,3.5368,77.6973535399231
VIKARABAD,VIKARABAD,VIKARABAD,DHARUR,THIMMANAGAR,NON-DOMESTIC AND COMMERCIAL,2,1,1.0,0,1.0,0.0,1.0,1.0,0.0
VIKARABAD,VIKARABAD,VIKARABAD,DHARUR,ZAID PALLY,NON-DOMESTIC AND COMMERCIAL,2,10,9.0,2978,25.24,297.8,0.9,2.524,117.98732171156894
VIKARABAD,VIKARABAD,VIKARABAD,KOTPALLY,ANNA SAGAR,NON-DOMESTIC AND COMMERCIAL,2,6,2.0,47,7.19,7.833333333333333,0.3333333333333333,1.1983333333333335,6.536856745479833
VIKARABAD,VIKARABAD,VIKARABAD,KOTPALLY,BARWAAD,NON-DOMESTIC AND COMMERCIAL,2,3,3.0,3942,35.0,1314.0,1.0,11.666666666666666,112.62857142857143
VIKARABAD,VIKARABAD,VIKARABAD,KOTPALLY,BARWAD,NON-DOMESTIC AND COMMERCIAL,2,47,42.0,1784,61.06,37.95744680851064,0.8936170212765957,1.2991489361702129,29.217163445791023
VIKARABAD,VIKARABAD,VIKARABAD,KOTPALLY,BEERALLY,NON-DOMESTIC AND COMMERCIAL,2,4,4.0,90,4.24,22.5,1.0,1.06,21.22641509433962
VIKARABAD,VIKARABAD,VIKARABAD,KOTPALLY,BUGGAPUR,NON-DOMESTIC AND COMMERCIAL,2,6,3.0,6,7.0,1.0,0.5,1.1666666666666667,0.8571428571428571
VIKARABAD,VIKARABAD,VIKARABAD,VIKARABAD,ESR HOSPITAL GANGARAM,NON-DOMESTIC AND COMMERCIAL,2,41,33.0,4390,103.24,107.07317073170732,0.8048780487804879,2.518048780487805,42.522278186749325
VIKARABAD,VIKARABAD,VIKARABAD,VIKARABAD,GANDHI COLONY,NON-DOMESTIC AND COMMERCIAL,2,110,102.0,39020,290.94,354.72727272727275,0.9272727272727272,2.644909090909091,134.1170000687427
VIKARABAD,VIKARABAD,VIKARABAD,VIKARABAD,GIRGET PALLY,NON-DOMESTIC AND COMMERCIAL,2,33,27.0,2473,161.74,74.93939393939394,0.8181818181818182,4.901212121212121,15.289971559292692
VIKARABAD,VIKARABAD,VIKARABAD,VIKARABAD,GODUMUGUDA ROAD,NON-DOMESTIC AND COMMERCIAL,2,13,12.0,3239,25.0,249.15384615384616,0.9230769230769231,1.9230769230769231,129.56
VIKARABAD,VIKARABAD,VIKARABAD,VIKARABAD,GOTTU MUKKALA,NON-DOMESTIC AND COMMERCIAL,2,42,40.0,6053,149.98,144.11904761904762,0.9523809523809523,3.570952380952381,40.358714495266035
VIKARABAD,VIKARABAD,VIKARABAD,VIKARABAD,GUD PALLY,NON-DOMESTIC AND COMMERCIAL,2,14,11.0,9289,119.0,663.5,0.7857142857142857,8.5,78.05882352941177
VIKARABAD,TANDUR,KODANGAL,DOULATABAD,GUNDALA,NON-DOMESTIC AND COMMERCIAL,2,9,9.0,260,9.78,28.88888888888889,1.0,1.0866666666666667,26.584867075664622
VIKARABAD,TANDUR,KODANGAL,DOULATABAD,GUNDEPALLY,NON-DOMESTIC AND COMMERCIAL,2,5,5.0,250,5.0,50.0,1.0,1.0,50.0
VIKARABAD,TANDUR,KODANGAL,DOULATABAD,IMDAPUR,NON-DOMESTIC AND COMMERCIAL,2,4,4.0,88,4.0,22.0,1.0,1.0,22.0
VIKARABAD,TANDUR,KODANGAL,DOULATABAD,KOUDEED,NON-DOMESTIC AND COMMERCIAL,2,6,6.0,158,5.24,26.333333333333332,1.0,0.8733333333333334,30.15267175572519
VIKARABAD,TANDUR,KODANGAL,DOULATABAD,KUPPAGIRI,NON-DOMESTIC AND COMMERCIAL,2,11,9.0,928,12.75,84.36363636363636,0.8181818181818182,1.1590909090909092,72.7843137254902
VIKARABAD,TANDUR,KODANGAL,DOULATABAD,LOTHIGUNTA TANDA,NON-DOMESTIC AND COMMERCIAL,2,3,2.0,15,3.0,5.0,0.6666666666666666,1.0,5.0
VIKARABAD,TANDUR,TANDUR,BASHEERABAD,KAMSANPALLY-B,NON-DOMESTIC AND COMMERCIAL,2,11,6.0,323,10.0,29.363636363636363,0.5454545454545454,0.9090909090909091,32.3
VIKARABAD,TANDUR,TANDUR,BASHEERABAD,KAMSANPALLY-R,NON-DOMESTIC AND COMMERCIAL,2,13,13.0,112,13.0,8.615384615384615,1.0,1.0,8.615384615384615
VIKARABAD,TANDUR,TANDUR,BASHEERABAD,KASEEM PUR,NON-DOMESTIC AND COMMERCIAL,2,1,1.0,3776,15.0,3776.0,1.0,15.0,251.73333333333332
VIKARABAD,TANDUR,TANDUR,BASHEERABAD,KASIM PUR,NON-DOMESTIC AND COMMERCIAL,2,26,23.0,1332,32.4,51.23076923076923,0.8846153846153846,1.2461538461538462,41.111111111111114
VIKARABAD,TANDUR,TANDUR,BASHEERABAD,KOTHLAPUR,NON-DOMESTIC AND COMMERCIAL,2,10,8.0,306,9.64,30.6,0.8,0.9640000000000001,31.742738589211616
VIKARABAD,TANDUR,TANDUR,TANDUR-RURAL,KOTHLAPUR-K,NON-DOMESTIC AND COMMERCIAL,2,43,34.0,2195,45.34,51.04651162790697,0.7906976744186046,1.0544186046511628,48.41199823555359
VIKARABAD,TANDUR,TANDUR,TANDUR-RURAL,MALKAPUR,NON-DOMESTIC AND COMMERCIAL,2,74,56.0,10778,96.04,145.64864864864865,0.7567567567567568,1.297837837837838,112.2240733027905
VIKARABAD,TANDUR,TANDUR,TANDUR-RURAL,MITTABAS PALLY,NON-DOMESTIC AND COMMERCIAL,2,29,24.0,4053,63.5,139.75862068965517,0.8275862068965517,2.189655172413793,63.826771653543304
VIKARABAD,TANDUR,TANDUR,TANDUR-RURAL,NARAYAN PUR,NON-DOMESTIC AND COMMERCIAL,2,11,6.0,2915,31.5,265.0,0.5454545454545454,2.8636363636363638,92.53968253968254
VIKARABAD,TANDUR,TANDUR,TANDUR-RURAL,ODANDA PUR,NON-DOMESTIC AND COMMERCIAL,2,9,6.0,104,10.69,11.555555555555555,0.6666666666666666,1.1877777777777778,9.728718428437793
VIKARABAD,TANDUR,TANDUR,TANDUR-RURAL,OGIPUR,NON-DOMESTIC AND COMMERCIAL,2,26,17.0,737,36.27,28.346153846153847,0.6538461538461539,1.395,20.319823545629994
VIKARABAD,VIKARABAD,PARGI,PARGI,RUKUM PALLY,NON-DOMESTIC AND COMMERCIAL,2,5,5.0,160,5.34,32.0,1.0,1.068,29.962546816479403
VIKARABAD,VIKARABAD,PARGI,PARGI,SONDEPUR,NON-DOMESTIC AND COMMERCIAL,2,15,7.0,377,49.0,25.133333333333333,0.4666666666666667,3.2666666666666666,7.6938775510204085
VIKARABAD,VIKARABAD,PARGI,PARGI,SRINIVAS NAGAR COLONY,NON-DOMESTIC AND COMMERCIAL,2,158,154.0,15919,273.86,100.75316455696202,0.9746835443037974,1.7332911392405064,58.12824070693055
VIKARABAD,VIKARABAD,PARGI,PARGI,SULTHAN PUR,NON-DOMESTIC AND COMMERCIAL,2,98,84.0,21593,214.63,220.33673469387756,0.8571428571428571,2.1901020408163263,100.60569351907935
VIKARABAD,VIKARABAD,PARGI,PARGI,SYED MALKAPUR,NON-DOMESTIC AND COMMERCIAL,2,84,80.0,13083,195.39,155.75,0.9523809523809523,2.3260714285714283,66.95839091048673
VIKARABAD,VIKARABAD,PARGI,PARGI,SYED PALLY,NON-DOMESTIC AND COMMERCIAL,2,24,22.0,4117,49.48,171.54166666666666,0.9166666666666666,2.0616666666666665,83.20533548908651
VIKARABAD,VIKARABAD,VIKARABAD,KOTPALLY,ENNAARAM,NON-DOMESTIC AND COMMERCIAL,2,29,27.0,5552,71.27,191.44827586206895,0.9310344827586207,2.4575862068965515,77.90094008699313
VIKARABAD,VIKARABAD,VIKARABAD,KOTPALLY,INDOLE,NON-DOMESTIC AND COMMERCIAL,2,4,2.0,697,6.24,174.25,0.5,1.56,111.69871794871794
VIKARABAD,VIKARABAD,VIKARABAD,KOTPALLY,JINNARAM,NON-DOMESTIC AND COMMERCIAL,2,22,17.0,327,24.94,14.863636363636363,0.7727272727272727,1.1336363636363638,13.111467522052926
VIKARABAD,VIKARABAD,VIKARABAD,KOTPALLY,KAN KALAN PALLY,NON-DOMESTIC AND COMMERCIAL,2,7,4.0,104,7.0,14.857142857142858,0.5714285714285714,1.0,14.857142857142858
VIKARABAD,VIKARABAD,VIKARABAD,KOTPALLY,KANKANALAPALLY,NON-DOMESTIC AND COMMERCIAL,2,1,1.0,1274,14.0,1274.0,1.0,14.0,91.0
VIKARABAD,VIKARABAD,VIKARABAD,KOTPALLY,KAREEM PUR,NON-DOMESTIC AND COMMERCIAL,2,5,4.0,50,9.24,10.0,0.8,1.848,5.411255411255411
VIKARABAD,VIKARABAD,VIKARABAD,KOTPALLY,KAREEMPUR,NON-DOMESTIC AND COMMERCIAL,2,1,1.0,1713,10.0,1713.0,1.0,10.0,171.3
VIKARABAD,VIKARABAD,VIKARABAD,VIKARABAD,INDRA NAGAR,NON-DOMESTIC AND COMMERCIAL,2,61,51.0,9313,112.0,152.672131147541,0.8360655737704918,1.8360655737704918,83.15178571428571
VIKARABAD,VIKARABAD,VIKARABAD,VIKARABAD,INDUSTRIAL ESTATE,NON-DOMESTIC AND COMMERCIAL,2,4,0.0,0,1.08,0.0,0.0,0.27,0.0
VIKARABAD,VIKARABAD,VIKARABAD,VIKARABAD,KAMA REDDY GUDA,NON-DOMESTIC AND COMMERCIAL,2,7,6.0,2281,25.24,325.85714285714283,0.8571428571428571,3.6057142857142854,90.37242472266244
VIKARABAD,VIKARABAD,VIKARABAD,VIKARABAD,KANYALALBAGH,NON-DOMESTIC AND COMMERCIAL,2,49,47.0,5079,77.84,103.65306122448979,0.9591836734693877,1.5885714285714287,65.2492291880781
VIKARABAD,VIKARABAD,VIKARABAD,VIKARABAD,KOM PALLY,NON-DOMESTIC AND COMMERCIAL,2,50,43.0,6440,140.24,128.8,0.86,2.8048,45.92127780946948
VIKARABAD,VIKARABAD,VIKARABAD,VIKARABAD,KOTHA GADI,NON-DOMESTIC AND COMMERCIAL,2,121,97.0,10244,182.22,84.66115702479338,0.8016528925619835,1.5059504132231405,56.21775875315553
VIKARABAD,VIKARABAD,PARGI,CHOWDAPUR,ADAVI VENKATAPUR,NON-DOMESTIC AND COMMERCIAL,2,12,12.0,2881,35.0,240.08333333333334,1.0,2.9166666666666665,82.31428571428572
VIKARABAD,VIKARABAD,PARGI,CHOWDAPUR,BANGARAM PALLY,NON-DOMESTIC AND COMMERCIAL,2,5,5.0,243,6.0,48.6,1.0,1.2,40.5
VIKARABAD,VIKARABAD,PARGI,CHOWDAPUR,CHAKAL PALLY &TANDAS,NON-DOMESTIC AND COMMERCIAL,2,22,22.0,3017,29.08,137.13636363636363,1.0,1.3218181818181818,103.74828060522697
VIKARABAD,VIKARABAD,PARGI,CHOWDAPUR,CHOWDAPUR,NON-DOMESTIC AND COMMERCIAL,2,175,165.0,15608,211.39,89.18857142857142,0.9428571428571428,1.207942857142857,73.83509153696959
VIKARABAD,VIKARABAD,PARGI,CHOWDAPUR,K.M.TANDA,NON-DOMESTIC AND COMMERCIAL,2,1,0.0,0,0.25,0.0,0.0,0.25,0.0
VIKARABAD,VIKARABAD,PARGI,CHOWDAPUR,KANMAN KALVA,NON-DOMESTIC AND COMMERCIAL,2,21,17.0,606,18.9,28.857142857142858,0.8095238095238095,0.8999999999999999,32.06349206349206
