circle,division,subdivision,section,area,catdesc,catcode,totservices,billdservices,units,load,units_per_service,service_utilization_ratio,avg_load_per_service,load_efficiency,efficiency_category,anomaly_score,anomaly,risk_category
VIKARABAD,TANDUR,TANDUR,TANDUR,RAJIV GRUHAKALPA,NON-DOMESTIC AND COMMERCIAL,2,90,72.0,3306,148.96,36.73333333333333,0.8,1.6551111111111112,22.193877551020407,LOW EFFICIENCY,0.2322221275747644,1,LOW RISK
VIKARABAD,VIKARABAD,PARGI,KULKACHALA,RAMPUR & THANDAS,NON-DOMESTIC AND COMMERCIAL,2,16,14.0,1011,11.88,63.1875,0.875,0.7425,85.10101010101009,MEDIUM EFFICIENCY,0.2466945841342923,1,LOW RISK
VIKARABAD,VIKARABAD,PARGI,KULKACHALA,SALVEED,NON-DOMESTIC AND COMMERCIAL,2,19,17.0,1937,27.42,101.94736842105264,0.8947368421052632,1.4431578947368422,70.64186725018234,MEDIUM EFFICIENCY,0.26393247362299094,1,LOW RISK
VIKARABAD,VIKARABAD,PARGI,KULKACHALA,THIRUMALAPUR,NON-DOMESTIC AND COMMERCIAL,2,32,28.0,4453,54.46,139.15625,0.875,1.701875,81.76643408005876,MEDIUM EFFICIENCY,0.2636913444204182,1,LOW RISK
VIKARABAD,VIKARABAD,PARGI,KULKACHALA,YARRAGOVIND TANDA,NON-DOMESTIC AND COMMERCIAL,2,1,0.0,0,0.18,0.0,0.0,0.18,0.0,LOW EFFICIENCY,0.09939223939426489,1,LOW RISK
VIKARABAD,VIKARABAD,PARGI,PARGI,BABAPUR,NON-DOMESTIC AND COMMERCIAL,2,10,8.0,157,9.72,15.7,0.8,0.972,16.152263374485596,LOW EFFICIENCY,0.24491626556289964,1,LOW RISK
VIKARABAD,VIKARABAD,PARGI,PARGI,BARKAT PALLY,NON-DOMESTIC AND COMMERCIAL,2,11,10.0,5616,43.0,510.54545454545456,0.9090909090909092,3.909090909090909,130.6046511627907,HIGH EFFICIENCY,0.19919787294938618,1,LOW RISK
VIKARABAD,VIKARABAD,PARGI,PARGI,BASI REDDY PALLY,NON-DOMESTIC AND COMMERCIAL,2,8,7.0,557,36.08,69.625,0.875,4.51,15.437915742793791,LOW EFFICIENCY,0.23606572131393005,1,LOW RISK
VIKARABAD,VIKARABAD,VIKARABAD,DHARUR,CHINTA KUNTA,NON-DOMESTIC AND COMMERCIAL,2,11,8.0,337,14.48,30.63636363636364,0.7272727272727273,1.3163636363636364,23.273480662983424,LOW EFFICIENCY,0.24808715070786724,1,LOW RISK
VIKARABAD,VIKARABAD,VIKARABAD,DHARUR,DHARMA PUR,NON-DOMESTIC AND COMMERCIAL,2,7,7.0,262,6.24,37.42857142857143,1.0,0.8914285714285715,41.98717948717949,LOW EFFICIENCY,0.25203198115733083,1,LOW RISK
VIKARABAD,VIKARABAD,VIKARABAD,DHARUR,DHARUR,NON-DOMESTIC AND COMMERCIAL,2,477,410.0,55699,842.98,116.76939203354296,0.859538784067086,1.7672536687631029,66.0739282070749,MEDIUM EFFICIENCY,0.09943137501278154,1,LOW RISK
VIKARABAD,VIKARABAD,VIKARABAD,DHARUR,DK TANDA(DARUR),NON-DOMESTIC AND COMMERCIAL,2,8,5.0,128,3.32,16.0,0.625,0.415,38.55421686746988,LOW EFFICIENCY,0.21052337335837246,1,LOW RISK
VIKARABAD,VIKARABAD,VIKARABAD,DHARUR,DORNAL,NON-DOMESTIC AND COMMERCIAL,2,25,22.0,1073,22.02,42.92,0.88,0.8808,48.728428701180746,LOW EFFICIENCY,0.2559884067859693,1,LOW RISK
VIKARABAD,VIKARABAD,VIKARABAD,DHARUR,EBBANOOR,NON-DOMESTIC AND COMMERCIAL,2,28,27.0,4324,45.84,154.42857142857142,0.9642857142857144,1.6371428571428572,94.32809773123908,MEDIUM EFFICIENCY,0.25668919016660385,1,LOW RISK
VIKARABAD,VIKARABAD,VIKARABAD,DHARUR,GADDAMIDIGANGARAM,NON-DOMESTIC AND COMMERCIAL,2,10,9.0,465,16.96,46.5,0.9,1.6960000000000002,27.41745283018868,LOW EFFICIENCY,0.2603903517007665,1,LOW RISK
VIKARABAD,VIKARABAD,VIKARABAD,MOMINPET,MV PALLY TANDA,NON-DOMESTIC AND COMMERCIAL,2,1,1.0,0,5.0,0.0,1.0,5.0,0.0,LOW EFFICIENCY,0.2191103367115282,1,LOW RISK
VIKARABAD,VIKARABAD,VIKARABAD,MOMINPET,NEW KOL KONDA,NON-DOMESTIC AND COMMERCIAL,2,16,14.0,1444,33.48,90.25,0.875,2.0925,43.13022700119475,LOW EFFICIENCY,0.26305145223918236,1,LOW RISK
VIKARABAD,VIKARABAD,VIKARABAD,MOMINPET,OLD KOL KONDA,NON-DOMESTIC AND COMMERCIAL,2,7,7.0,196,8.0,28.0,1.0,1.1428571428571428,24.5,LOW EFFICIENCY,0.254263420611532,1,LOW RISK
VIKARABAD,VIKARABAD,VIKARABAD,MOMINPET,RALLA GUD PALLY,NON-DOMESTIC AND COMMERCIAL,2,2,1.0,6,2.0,3.0,0.5,1.0,3.0,LOW EFFICIENCY,0.18632713182633048,1,LOW RISK
VIKARABAD,VIKARABAD,VIKARABAD,MOMINPET,RAM NATH GUD PALLY,NON-DOMESTIC AND COMMERCIAL,2,7,6.0,3186,17.0,455.1428571428572,0.8571428571428571,2.4285714285714284,187.41176470588235,HIGH EFFICIENCY,0.17106457004631753,1,LOW RISK
VIKARABAD,VIKARABAD,VIKARABAD,MOMINPET,RAVAL PALLY,NON-DOMESTIC AND COMMERCIAL,2,3,3.0,2919,13.0,973.0,1.0,4.333333333333333,224.53846153846155,HIGH EFFICIENCY,0.11080772516228304,1,LOW RISK
VIKARABAD,VIKARABAD,VIKARABAD,VIKARABAD-RURAL,MADI REDDY PALLY,NON-DOMESTIC AND COMMERCIAL,2,27,20.0,5924,63.58,219.40740740740745,0.7407407407407407,2.354814814814815,93.17395407360806,MEDIUM EFFICIENCY,0.23984041414536234,1,LOW RISK
VIKARABAD,VIKARABAD,VIKARABAD,VIKARABAD-RURAL,MAMDAN PALLY,NON-DOMESTIC AND COMMERCIAL,2,9,8.0,984,40.24,109.33333333333331,0.8888888888888888,4.471111111111111,24.45328031809145,LOW EFFICIENCY,0.24382907306720086,1,LOW RISK
VIKARABAD,VIKARABAD,VIKARABAD,VIKARABAD-RURAL,MEENA PALLY KALAN,NON-DOMESTIC AND COMMERCIAL,2,19,16.0,3146,38.92,165.57894736842104,0.8421052631578947,2.048421052631579,80.83247687564234,MEDIUM EFFICIENCY,0.2600094501121358,1,LOW RISK
VIKARABAD,VIKARABAD,VIKARABAD,VIKARABAD-RURAL,MOOLA MADA,NON-DOMESTIC AND COMMERCIAL,2,2,2.0,6,2.0,3.0,1.0,1.0,3.0,LOW EFFICIENCY,0.23457310288239575,1,LOW RISK
VIKARABAD,VIKARABAD,VIKARABAD,VIKARABAD-RURAL,MUBARAK PUR,NON-DOMESTIC AND COMMERCIAL,2,16,15.0,1415,35.0,88.4375,0.9375,2.1875,40.42857142857143,LOW EFFICIENCY,0.2623308824659002,1,LOW RISK
VIKARABAD,VIKARABAD,VIKARABAD,VIKARABAD-RURAL,MYDHAP KHAN GUDA,NON-DOMESTIC AND COMMERCIAL,2,94,88.0,11238,100.2,119.55319148936172,0.9361702127659576,1.065957446808511,112.15568862275448,HIGH EFFICIENCY,0.2257880388154851,1,LOW RISK
VIKARABAD,TANDUR,KODANGAL,BOMRASPET,KAKARLAGANDI TANDA,NON-DOMESTIC AND COMMERCIAL,2,1,1.0,7,1.0,7.0,1.0,1.0,7.0,LOW EFFICIENCY,0.23537971296746824,1,LOW RISK
VIKARABAD,TANDUR,KODANGAL,BOMRASPET,KOTHUR,NON-DOMESTIC AND COMMERCIAL,2,34,31.0,3453,42.22,101.55882352941175,0.9117647058823528,1.2417647058823529,81.78588346755093,MEDIUM EFFICIENCY,0.2617334113906834,1,LOW RISK
VIKARABAD,TANDUR,KODANGAL,BOMRASPET,LINGAMPALLY,NON-DOMESTIC AND COMMERCIAL,2,7,6.0,180,5.5,25.714285714285715,0.8571428571428571,0.7857142857142857,32.72727272727273,LOW EFFICIENCY,0.2504839555380081,1,LOW RISK
VIKARABAD,TANDUR,KODANGAL,BOMRASPET,M MAMILLA TANDA,NON-DOMESTIC AND COMMERCIAL,2,1,1.0,40,1.0,40.0,1.0,1.0,40.0,LOW EFFICIENCY,0.24846557721502494,1,LOW RISK
VIKARABAD,TANDUR,KODANGAL,BOMRASPET,MADANPALLY,NON-DOMESTIC AND COMMERCIAL,2,11,11.0,1480,26.5,134.54545454545453,1.0,2.409090909090909,55.84905660377358,MEDIUM EFFICIENCY,0.257742351518148,1,LOW RISK
VIKARABAD,TANDUR,KODANGAL,KODANGAL,KODANGAL3,NON-DOMESTIC AND COMMERCIAL,2,319,270.0,21256,374.94,66.6332288401254,0.8463949843260188,1.175360501567398,56.69173734464181,MEDIUM EFFICIENCY,0.16193118370582882,1,LOW RISK
VIKARABAD,TANDUR,KODANGAL,KODANGAL,KONDAREDDYPALLY,NON-DOMESTIC AND COMMERCIAL,2,2,2.0,38,1.24,19.0,1.0,0.62,30.64516129032258,LOW EFFICIENCY,0.24055931088332344,1,LOW RISK
VIKARABAD,TANDUR,KODANGAL,KODANGAL,LAKSHMIPALLY,NON-DOMESTIC AND COMMERCIAL,2,4,4.0,299,6.18,74.75,1.0,1.545,48.381877022653725,LOW EFFICIENCY,0.25735604232127207,1,LOW RISK
VIKARABAD,TANDUR,KODANGAL,KODANGAL,NAGARAM,NON-DOMESTIC AND COMMERCIAL,2,4,4.0,177,5.0,44.25,1.0,1.25,35.4,LOW EFFICIENCY,0.2523199170212928,1,LOW RISK
VIKARABAD,TANDUR,KODANGAL,KODANGAL,PALUGURALA TANDA,NON-DOMESTIC AND COMMERCIAL,2,1,1.0,161,1.0,161.0,1.0,1.0,161.0,HIGH EFFICIENCY,0.20040528943394792,1,LOW RISK
VIKARABAD,TANDUR,KODANGAL,KODANGAL,PARSAPUR,NON-DOMESTIC AND COMMERCIAL,2,53,46.0,4776,68.02,90.1132075471698,0.8679245283018868,1.2833962264150942,70.21464275213172,MEDIUM EFFICIENCY,0.2647304947251464,1,LOW RISK
VIKARABAD,TANDUR,TANDUR,TANDUR,SAIPUR,NON-DOMESTIC AND COMMERCIAL,2,323,243.0,173174,2146.55,536.1424148606811,0.7523219814241486,6.645665634674923,80.67550255060445,MEDIUM EFFICIENCY,0.03477421348879328,1,LOW RISK
VIKARABAD,TANDUR,TANDUR,TANDUR,SAIPUR 2,NON-DOMESTIC AND COMMERCIAL,2,398,385.0,30297,557.93,76.12311557788945,0.9673366834170856,1.4018341708542712,54.30251106769667,MEDIUM EFFICIENCY,0.13099739358777357,1,LOW RISK
VIKARABAD,TANDUR,TANDUR,TANDUR,SAIPUR3,NON-DOMESTIC AND COMMERCIAL,2,347,338.0,31528,582.78,90.85878962536025,0.9740634005763688,1.6794812680115272,54.09931706647448,MEDIUM EFFICIENCY,0.1438775334099936,1,LOW RISK
VIKARABAD,TANDUR,TANDUR,TANDUR,TANDOOR10,NON-DOMESTIC AND COMMERCIAL,2,982,915.0,86359,1095.61,87.94195519348268,0.9317718940936864,1.115692464358452,78.8227562727613,MEDIUM EFFICIENCY,-0.034654894970125194,-1,MEDIUM RISK
VIKARABAD,TANDUR,TANDUR,TANDUR,TANDOOR6,NON-DOMESTIC AND COMMERCIAL,2,1055,954.0,87798,1265.48,83.22085308056872,0.904265402843602,1.1995071090047391,69.37920788949647,MEDIUM EFFICIENCY,-0.04814502964028622,-1,MEDIUM RISK
VIKARABAD,TANDUR,TANDUR,TANDUR,TANDOOR7,NON-DOMESTIC AND COMMERCIAL,2,315,290.0,23641,384.31,75.05079365079365,0.9206349206349206,1.220031746031746,61.51544326194999,MEDIUM EFFICIENCY,0.16776026269439964,1,LOW RISK
VIKARABAD,TANDUR,TANDUR,TANDUR,TANDOOR8,NON-DOMESTIC AND COMMERCIAL,2,1171,1008.0,136231,1622.35,116.33731853116994,0.860802732707088,1.3854397950469683,83.97139951305206,MEDIUM EFFICIENCY,-0.06804836126906333,-1,MEDIUM RISK
VIKARABAD,VIKARABAD,PARGI,PARGI,BUS STOP & GUNJ ROAD,NON-DOMESTIC AND COMMERCIAL,2,482,481.0,48949,505.53,101.5539419087137,0.9979253112033196,1.048817427385892,96.82709235851485,MEDIUM EFFICIENCY,0.07356288135410916,1,LOW RISK
VIKARABAD,VIKARABAD,PARGI,PARGI,CHIGURAL PALLY,NON-DOMESTIC AND COMMERCIAL,2,24,22.0,4680,46.2,195.0,0.9166666666666666,1.925,101.29870129870127,HIGH EFFICIENCY,0.2554588826313066,1,LOW RISK
VIKARABAD,VIKARABAD,PARGI,PARGI,CHITYAL,NON-DOMESTIC AND COMMERCIAL,2,30,29.0,8063,66.72,268.76666666666665,0.9666666666666668,2.224,120.84832134292566,HIGH EFFICIENCY,0.23733146642204933,1,LOW RISK
VIKARABAD,VIKARABAD,PARGI,PARGI,ERRA GADDA  PALLY,NON-DOMESTIC AND COMMERCIAL,2,324,322.0,34791,548.57,107.37962962962963,0.9938271604938272,1.6931172839506174,63.421258909528405,MEDIUM EFFICIENCY,0.15249287176907278,1,LOW RISK
VIKARABAD,VIKARABAD,PARGI,PARGI,GADSINGAPUR,NON-DOMESTIC AND COMMERCIAL,2,77,65.0,8907,114.28,115.67532467532467,0.8441558441558441,1.4841558441558442,77.94014700735036,MEDIUM EFFICIENCY,0.254514165565775,1,LOW RISK
VIKARABAD,VIKARABAD,PARGI,PARGI,GEETHANJALI ROAD,NON-DOMESTIC AND COMMERCIAL,2,233,233.0,26155,271.9,112.25321888412016,1.0,1.1669527896995706,96.19345347554248,MEDIUM EFFICIENCY,0.17632585333587253,1,LOW RISK
VIKARABAD,VIKARABAD,VIKARABAD,DHARUR,GATTE PALLY,NON-DOMESTIC AND COMMERCIAL,2,15,14.0,842,12.72,56.13333333333333,0.9333333333333332,0.8480000000000001,66.19496855345912,MEDIUM EFFICIENCY,0.254581956126605,1,LOW RISK
VIKARABAD,VIKARABAD,VIKARABAD,DHARUR,GODUMA GUDA,NON-DOMESTIC AND COMMERCIAL,2,43,41.0,15703,195.32,365.1860465116279,0.9534883720930232,4.542325581395349,80.39627278312513,MEDIUM EFFICIENCY,0.22621692245807284,1,LOW RISK
VIKARABAD,VIKARABAD,VIKARABAD,DHARUR,GURU DOTLA,NON-DOMESTIC AND COMMERCIAL,2,13,12.0,1973,41.0,151.76923076923077,0.9230769230769232,3.1538461538461537,48.1219512195122,LOW EFFICIENCY,0.25690185120503384,1,LOW RISK
VIKARABAD,VIKARABAD,VIKARABAD,DHARUR,HARI DAS PALLY,NON-DOMESTIC AND COMMERCIAL,2,8,5.0,434,5.2,54.25,0.625,0.65,83.46153846153845,MEDIUM EFFICIENCY,0.20919248094572357,1,LOW RISK
VIKARABAD,VIKARABAD,VIKARABAD,DHARUR,KERRELLY,NON-DOMESTIC AND COMMERCIAL,2,74,64.0,8845,111.16,119.52702702702705,0.8648648648648649,1.502162162162162,79.56998920474992,MEDIUM EFFICIENCY,0.2564818453053721,1,LOW RISK
VIKARABAD,VIKARABAD,VIKARABAD,DHARUR,KONDA PUR KALAN,NON-DOMESTIC AND COMMERCIAL,2,10,9.0,1285,13.24,128.5,0.9,1.324,97.05438066465256,MEDIUM EFFICIENCY,0.2514271358400426,1,LOW RISK
VIKARABAD,VIKARABAD,VIKARABAD,MOMINPET,SYED ALI PUR,NON-DOMESTIC AND COMMERCIAL,2,1,0.0,0,0.24,0.0,0.0,0.24,0.0,LOW EFFICIENCY,0.10095935185245886,1,LOW RISK
VIKARABAD,VIKARABAD,VIKARABAD,MOMINPET,TEKULA PALLY,NON-DOMESTIC AND COMMERCIAL,2,63,58.0,7170,120.96,113.8095238095238,0.9206349206349206,1.92,59.27579365079365,MEDIUM EFFICIENCY,0.2641443528000124,1,LOW RISK
VIKARABAD,VIKARABAD,VIKARABAD,MOMINPET,VELCHAL,NON-DOMESTIC AND COMMERCIAL,2,41,33.0,2229,58.86,54.36585365853659,0.8048780487804879,1.435609756097561,37.86952089704384,LOW EFFICIENCY,0.2584745423243703,1,LOW RISK
VIKARABAD,VIKARABAD,VIKARABAD,MOMINPET,YENKE PALLY,NON-DOMESTIC AND COMMERCIAL,2,14,11.0,842,18.24,60.142857142857146,0.7857142857142857,1.3028571428571427,46.16228070175439,LOW EFFICIENCY,0.25756911453259096,1,LOW RISK
VIKARABAD,VIKARABAD,VIKARABAD,VIKARABAD,AINAPUR,NON-DOMESTIC AND COMMERCIAL,2,5,5.0,453,6.24,90.6,1.0,1.248,72.59615384615384,MEDIUM EFFICIENCY,0.2536299370966116,1,LOW RISK
VIKARABAD,VIKARABAD,VIKARABAD,VIKARABAD,ALAMPALLY,NON-DOMESTIC AND COMMERCIAL,2,218,193.0,38611,576.02,177.11467889908258,0.8853211009174312,2.6422935779816514,67.03065865768549,MEDIUM EFFICIENCY,0.19483640824368098,1,LOW RISK
VIKARABAD,VIKARABAD,VIKARABAD,VIKARABAD,ALAMPALLY KAMAN,NON-DOMESTIC AND COMMERCIAL,2,121,97.0,29164,333.76,241.0247933884297,0.8016528925619835,2.7583471074380164,87.38015340364333,MEDIUM EFFICIENCY,0.21750708108132533,1,LOW RISK
VIKARABAD,VIKARABAD,VIKARABAD,VIKARABAD-RURAL,NAGI REDDY PALLY,NON-DOMESTIC AND COMMERCIAL,2,2,1.0,0,1.24,0.0,0.5,0.62,0.0,LOW EFFICIENCY,0.17889596285490367,1,LOW RISK
VIKARABAD,VIKARABAD,VIKARABAD,VIKARABAD-RURAL,NARE GUDA,NON-DOMESTIC AND COMMERCIAL,2,13,11.0,857,21.12,65.92307692307692,0.8461538461538461,1.6246153846153848,40.57765151515152,LOW EFFICIENCY,0.2607047965757098,1,LOW RISK
VIKARABAD,VIKARABAD,VIKARABAD,VIKARABAD-RURAL,NAWAB PET,NON-DOMESTIC AND COMMERCIAL,2,214,180.0,22306,314.7,104.23364485981308,0.8411214953271028,1.4705607476635514,70.88020336828725,MEDIUM EFFICIENCY,0.2130350089580053,1,LOW RISK
VIKARABAD,VIKARABAD,VIKARABAD,VIKARABAD-RURAL,POOLA PALLY,NON-DOMESTIC AND COMMERCIAL,2,17,16.0,3854,61.4,226.7058823529412,0.9411764705882352,3.611764705882353,62.76872964169381,MEDIUM EFFICIENCY,0.25072383844268725,1,LOW RISK
VIKARABAD,VIKARABAD,VIKARABAD,VIKARABAD-RURAL,PUL MAAMDI,NON-DOMESTIC AND COMMERCIAL,2,46,38.0,11189,139.92,243.2391304347826,0.8260869565217391,3.0417391304347823,79.96712407089767,MEDIUM EFFICIENCY,0.24999243949348193,1,LOW RISK
VIKARABAD,TANDUR,KODANGAL,BOMRASPET,MAHANTHIPUR,NON-DOMESTIC AND COMMERCIAL,2,8,8.0,990,14.18,123.75,1.0,1.7725,69.81664315937941,MEDIUM EFFICIENCY,0.256872459544389,1,LOW RISK
VIKARABAD,TANDUR,KODANGAL,BOMRASPET,METLAKUNTA,NON-DOMESTIC AND COMMERCIAL,2,48,43.0,4620,84.94,96.25,0.8958333333333334,1.7695833333333333,54.39133506004239,MEDIUM EFFICIENCY,0.2660103740536162,1,LOW RISK
VIKARABAD,TANDUR,KODANGAL,BOMRASPET,NAGIREDDY PALLY (BOM,NON-DOMESTIC AND COMMERCIAL,2,28,24.0,5665,77.1,202.32142857142856,0.8571428571428571,2.753571428571429,73.47600518806745,MEDIUM EFFICIENCY,0.2600734573371907,1,LOW RISK
VIKARABAD,TANDUR,KODANGAL,BOMRASPET,NANDAPUR,NON-DOMESTIC AND COMMERCIAL,2,32,26.0,821,37.7,25.65625,0.8125,1.178125,21.777188328912462,LOW EFFICIENCY,0.25130472891889155,1,LOW RISK
VIKARABAD,TANDUR,KODANGAL,BOMRASPET,REGADI MAILWAR,NON-DOMESTIC AND COMMERCIAL,2,48,42.0,8758,66.0,182.4583333333333,0.875,1.375,132.6969696969697,HIGH EFFICIENCY,0.2300541044879888,1,LOW RISK
VIKARABAD,TANDUR,KODANGAL,KODANGAL,PATHA KODANGAL,NON-DOMESTIC AND COMMERCIAL,2,2,1.0,18,4.0,9.0,0.5,2.0,4.5,LOW EFFICIENCY,0.19053042435535328,1,LOW RISK
VIKARABAD,TANDUR,KODANGAL,KODANGAL,PATMEDDIPALLY,NON-DOMESTIC AND COMMERCIAL,2,8,7.0,392,10.0,49.0,0.875,1.25,39.2,LOW EFFICIENCY,0.25943082860276684,1,LOW RISK
VIKARABAD,TANDUR,KODANGAL,KODANGAL,PEDDA NANDIGAM,NON-DOMESTIC AND COMMERCIAL,2,35,30.0,3932,60.74,112.34285714285714,0.8571428571428571,1.7354285714285715,64.7349357918999,MEDIUM EFFICIENCY,0.267636114917212,1,LOW RISK
VIKARABAD,TANDUR,KODANGAL,KODANGAL,PYALAMADDI,NON-DOMESTIC AND COMMERCIAL,2,12,12.0,2414,53.0,201.16666666666663,1.0,4.416666666666667,45.54716981132076,LOW EFFICIENCY,0.24652858386202176,1,LOW RISK
VIKARABAD,TANDUR,KODANGAL,KODANGAL,RAVALPALLY,NON-DOMESTIC AND COMMERCIAL,2,233,184.0,25894,335.34,111.13304721030045,0.7896995708154506,1.4392274678111587,77.21715274050219,MEDIUM EFFICIENCY,0.19557303340322796,1,LOW RISK
VIKARABAD,TANDUR,KODANGAL,KODANGAL,RUDRARAM,NON-DOMESTIC AND COMMERCIAL,2,106,88.0,10390,169.52,98.01886792452832,0.8301886792452831,1.599245283018868,61.290703161868805,MEDIUM EFFICIENCY,0.2490919899645886,1,LOW RISK
VIKARABAD,TANDUR,KODANGAL,KODANGAL,SANGAIPALLY,NON-DOMESTIC AND COMMERCIAL,2,2,2.0,228,2.0,114.0,1.0,1.0,114.0,HIGH EFFICIENCY,0.2334062804303732,1,LOW RISK
VIKARABAD,TANDUR,TANDUR,TANDUR,TANDUR,NON-DOMESTIC AND COMMERCIAL,2,709,483.0,175288,2669.03,247.2327221438646,0.6812411847672779,3.764499294781383,65.67479571229997,MEDIUM EFFICIENCY,-0.03367046063202406,-1,MEDIUM RISK
VIKARABAD,TANDUR,TANDUR,TANDUR,TANDUR B GROUP,NON-DOMESTIC AND COMMERCIAL,2,1,1.0,74,5.0,74.0,1.0,5.0,14.8,LOW EFFICIENCY,0.22914434249873938,1,LOW RISK
VIKARABAD,TANDUR,TANDUR,TANDUR-RURAL,ALLAPOOR S,NON-DOMESTIC AND COMMERCIAL,2,3,1.0,7223,62.0,2407.6666666666665,0.3333333333333333,20.666666666666668,116.5,HIGH EFFICIENCY,0.016146765614526992,1,LOW RISK
VIKARABAD,TANDUR,TANDUR,TANDUR-RURAL,ALLAPUR S,NON-DOMESTIC AND COMMERCIAL,2,56,30.0,1885,64.85,33.660714285714285,0.5357142857142857,1.1580357142857145,29.067077872012337,LOW EFFICIENCY,0.20744993136180223,1,LOW RISK
VIKARABAD,TANDUR,TANDUR,TANDUR-RURAL,ANTHARAM,NON-DOMESTIC AND COMMERCIAL,2,98,78.0,17801,160.76,181.6428571428572,0.7959183673469388,1.640408163265306,110.73028116446878,HIGH EFFICIENCY,0.22725958495918158,1,LOW RISK
VIKARABAD,TANDUR,TANDUR,TANDUR-RURAL,BELKATUR,NON-DOMESTIC AND COMMERCIAL,2,32,27.0,7033,75.04,219.78125,0.84375,2.345,93.7233475479744,MEDIUM EFFICIENCY,0.2543556564796381,1,LOW RISK
VIKARABAD,TANDUR,TANDUR,TANDUR-RURAL,BIZWAR,NON-DOMESTIC AND COMMERCIAL,2,3,3.0,891,18.0,297.0,1.0,6.0,49.5,LOW EFFICIENCY,0.2294622568837542,1,LOW RISK
VIKARABAD,VIKARABAD,PARGI,PARGI,IBRAHIM PUR,NON-DOMESTIC AND COMMERCIAL,2,22,20.0,2084,27.38,94.72727272727272,0.9090909090909092,1.2445454545454544,76.11395178962746,MEDIUM EFFICIENCY,0.26084607155733236,1,LOW RISK
VIKARABAD,VIKARABAD,PARGI,PARGI,JAFFER PALLY,NON-DOMESTIC AND COMMERCIAL,2,14,12.0,334,71.08,23.857142857142858,0.8571428571428571,5.077142857142857,4.69893078221722,LOW EFFICIENCY,0.2229032084336457,1,LOW RISK
VIKARABAD,VIKARABAD,PARGI,PARGI,KALLA PUR,NON-DOMESTIC AND COMMERCIAL,2,9,7.0,427,8.44,47.44444444444444,0.7777777777777778,0.9377777777777776,50.59241706161138,MEDIUM EFFICIENCY,0.25360190440856645,1,LOW RISK
VIKARABAD,VIKARABAD,PARGI,PARGI,KHUDAVAN PUR,NON-DOMESTIC AND COMMERCIAL,2,37,35.0,4579,120.48,123.75675675675676,0.945945945945946,3.2562162162162163,38.006308100929616,LOW EFFICIENCY,0.2542437338470555,1,LOW RISK
VIKARABAD,VIKARABAD,PARGI,PARGI,LAKNAPUR,NON-DOMESTIC AND COMMERCIAL,2,6,4.0,2520,24.24,420.0,0.6666666666666666,4.04,103.96039603960396,HIGH EFFICIENCY,0.20083042556931618,1,LOW RISK
VIKARABAD,VIKARABAD,PARGI,PARGI,LAXMIDEVI PALLY,NON-DOMESTIC AND COMMERCIAL,2,7,6.0,150,9.4,21.428571428571427,0.8571428571428571,1.342857142857143,15.957446808510635,LOW EFFICIENCY,0.25191288894063824,1,LOW RISK
VIKARABAD,VIKARABAD,VIKARABAD,DHARUR,KONDA PUR KHURD,NON-DOMESTIC AND COMMERCIAL,2,11,11.0,4567,58.0,415.1818181818182,1.0,5.2727272727272725,78.74137931034483,MEDIUM EFFICIENCY,0.22281767684884363,1,LOW RISK
VIKARABAD,VIKARABAD,VIKARABAD,DHARUR,KUKINDA,NON-DOMESTIC AND COMMERCIAL,2,31,27.0,4126,47.4,133.09677419354838,0.8709677419354839,1.529032258064516,87.0464135021097,MEDIUM EFFICIENCY,0.2604843135374583,1,LOW RISK
VIKARABAD,VIKARABAD,VIKARABAD,DHARUR,KUMMAR PALLY,NON-DOMESTIC AND COMMERCIAL,2,1,1.0,1458,14.0,1458.0,1.0,14.0,104.14285714285714,HIGH EFFICIENCY,0.12687842238361535,1,LOW RISK
VIKARABAD,VIKARABAD,VIKARABAD,DHARUR,MAILAARAM,NON-DOMESTIC AND COMMERCIAL,2,7,5.0,1415,18.08,202.1428571428572,0.7142857142857143,2.5828571428571427,78.26327433628319,MEDIUM EFFICIENCY,0.23520538176974215,1,LOW RISK
VIKARABAD,VIKARABAD,VIKARABAD,DHARUR,MOMIN KALAN,NON-DOMESTIC AND COMMERCIAL,2,26,21.0,2369,48.97,91.1153846153846,0.8076923076923077,1.8834615384615383,48.37655707576067,LOW EFFICIENCY,0.2642341764694874,1,LOW RISK
VIKARABAD,VIKARABAD,VIKARABAD,VIKARABAD,ALIBAGH,NON-DOMESTIC AND COMMERCIAL,2,72,42.0,5064,80.54,70.33333333333333,0.5833333333333334,1.1186111111111112,62.87558976905885,MEDIUM EFFICIENCY,0.2155546402781507,1,LOW RISK
VIKARABAD,VIKARABAD,VIKARABAD,VIKARABAD,ANANTHA GIRI,NON-DOMESTIC AND COMMERCIAL,2,2,0.0,0,0.48,0.0,0.0,0.24,0.0,LOW EFFICIENCY,0.10116562293446596,1,LOW RISK
VIKARABAD,VIKARABAD,VIKARABAD,VIKARABAD,ANANTHA GIRI PALLY,NON-DOMESTIC AND COMMERCIAL,2,74,65.0,18246,350.46,246.5675675675676,0.8783783783783784,4.735945945945946,52.06300291046054,MEDIUM EFFICIENCY,0.22168913956301406,1,LOW RISK
